Jahr;Monat;Branche_Label;Preisart;Umsatz;Typ
1994;1;Hotels;REAL;919;Beherbergung
1994;2;Hotels;REAL;972;Beherbergung
1994;3;Hotels;REAL;1106;Beherbergung
1994;4;Hotels;REAL;1159;Beherbergung
1994;5;Hotels;REAL;1368;Beherbergung
1994;6;Hotels;REAL;1328;Beherbergung
1994;7;Hotels;REAL;1264;Beherbergung
1994;8;Hotels;REAL;1322;Beherbergung
1994;9;Hotels;REAL;1556;Beherbergung
1994;10;Hotels;REAL;1466;Beherbergung
1994;11;Hotels;REAL;108;Beherbergung
1994;12;Hotels;REAL;1121;Beherbergung
1994;1;Ferienunterkünfte;REAL;973;Beherbergung
1994;2;Ferienunterkünfte;REAL;989;Beherbergung
1994;3;Ferienunterkünfte;REAL;1251;Beherbergung
1994;4;Ferienunterkünfte;REAL;1318;Beherbergung
1994;5;Ferienunterkünfte;REAL;1603;Beherbergung
1994;6;Ferienunterkünfte;REAL;1731;Beherbergung
1994;7;Ferienunterkünfte;REAL;191;Beherbergung
1994;8;Ferienunterkünfte;REAL;1792;Beherbergung
1994;9;Ferienunterkünfte;REAL;1703;Beherbergung
1994;10;Ferienunterkünfte;REAL;1528;Beherbergung
1994;11;Ferienunterkünfte;REAL;953;Beherbergung
1994;12;Ferienunterkünfte;REAL;1016;Beherbergung
1994;1;Campingplätze;REAL;684;Beherbergung
1994;2;Campingplätze;REAL;522;Beherbergung
1994;3;Campingplätze;REAL;818;Beherbergung
1994;4;Campingplätze;REAL;1194;Beherbergung
1994;5;Campingplätze;REAL;997;Beherbergung
1994;6;Campingplätze;REAL;8347;Beherbergung
1994;7;Campingplätze;REAL;1419;Beherbergung
1994;8;Campingplätze;REAL;1237;Beherbergung
1994;9;Campingplätze;REAL;636;Beherbergung
1994;10;Campingplätze;REAL;567;Beherbergung
1994;11;Campingplätze;REAL;348;Beherbergung
1994;12;Campingplätze;REAL;325;Beherbergung
1994;1;Restaurant /Cafe;REAL;1543;Gastronomie
1994;2;Restaurant /Cafe;REAL;1492;Gastronomie
1994;3;Restaurant /Cafe;REAL;1704;Gastronomie
1994;4;Restaurant /Cafe;REAL;1753;Gastronomie
1994;5;Restaurant /Cafe;REAL;1936;Gastronomie
1994;6;Restaurant /Cafe;REAL;1841;Gastronomie
1994;7;Restaurant /Cafe;REAL;1931;Gastronomie
1994;8;Restaurant /Cafe;REAL;1913;Gastronomie
1994;9;Restaurant /Cafe;REAL;1853;Gastronomie
1994;10;Restaurant /Cafe;REAL;1851;Gastronomie
1994;11;Restaurant /Cafe;REAL;1688;Gastronomie
1994;12;Restaurant /Cafe;REAL;1906;Gastronomie
1994;1;Caterer;REAL;879;Gastronomie
1994;2;Caterer;REAL;864;Gastronomie
1994;3;Caterer;REAL;999;Gastronomie
1994;4;Caterer;REAL;923;Gastronomie
1994;5;Caterer;REAL;97;Gastronomie
1994;6;Caterer;REAL;1018;Gastronomie
1994;7;Caterer;REAL;936;Gastronomie
1994;8;Caterer;REAL;889;Gastronomie
1994;9;Caterer;REAL;99;Gastronomie
1994;10;Caterer;REAL;981;Gastronomie
1994;11;Caterer;REAL;963;Gastronomie
1994;12;Caterer;REAL;973;Gastronomie
1994;1;Bars;REAL;255;Gastronomie
1994;2;Bars;REAL;2467;Gastronomie
1994;3;Bars;REAL;257;Gastronomie
1994;4;Bars;REAL;2598;Gastronomie
1994;5;Bars;REAL;2688;Gastronomie
1994;6;Bars;REAL;2572;Gastronomie
1994;7;Bars;REAL;2585;Gastronomie
1994;8;Bars;REAL;2634;Gastronomie
1994;9;Bars;REAL;2769;Gastronomie
1994;10;Bars;REAL;2667;Gastronomie
1994;11;Bars;REAL;2583;Gastronomie
1994;12;Bars;REAL;2701;Gastronomie
1995;1;Hotels;REAL;916;Beherbergung
1995;2;Hotels;REAL;968;Beherbergung
1995;3;Hotels;REAL;1125;Beherbergung
1995;4;Hotels;REAL;1127;Beherbergung
1995;5;Hotels;REAL;1404;Beherbergung
1995;6;Hotels;REAL;128;Beherbergung
1995;7;Hotels;REAL;1182;Beherbergung
1995;8;Hotels;REAL;1219;Beherbergung
1995;9;Hotels;REAL;1426;Beherbergung
1995;10;Hotels;REAL;1393;Beherbergung
1995;11;Hotels;REAL;1067;Beherbergung
1995;12;Hotels;REAL;1099;Beherbergung
1995;1;Ferienunterkünfte;REAL;954;Beherbergung
1995;2;Ferienunterkünfte;REAL;100;Beherbergung
1995;3;Ferienunterkünfte;REAL;1186;Beherbergung
1995;4;Ferienunterkünfte;REAL;1403;Beherbergung
1995;5;Ferienunterkünfte;REAL;1581;Beherbergung
1995;6;Ferienunterkünfte;REAL;1773;Beherbergung
1995;7;Ferienunterkünfte;REAL;196;Beherbergung
1995;8;Ferienunterkünfte;REAL;1823;Beherbergung
1995;9;Ferienunterkünfte;REAL;1666;Beherbergung
1995;10;Ferienunterkünfte;REAL;1506;Beherbergung
1995;11;Ferienunterkünfte;REAL;915;Beherbergung
1995;12;Ferienunterkünfte;REAL;947;Beherbergung
1995;1;Campingplätze;REAL;884;Beherbergung
1995;2;Campingplätze;REAL;515;Beherbergung
1995;3;Campingplätze;REAL;585;Beherbergung
1995;4;Campingplätze;REAL;1042;Beherbergung
1995;5;Campingplätze;REAL;868;Beherbergung
1995;6;Campingplätze;REAL;808;Beherbergung
1995;7;Campingplätze;REAL;1175;Beherbergung
1995;8;Campingplätze;REAL;1017;Beherbergung
1995;9;Campingplätze;REAL;575;Beherbergung
1995;10;Campingplätze;REAL;501;Beherbergung
1995;11;Campingplätze;REAL;356;Beherbergung
1995;12;Campingplätze;REAL;384;Beherbergung
1995;1;Restaurant /Cafe;REAL;1504;Gastronomie
1995;2;Restaurant /Cafe;REAL;1528;Gastronomie
1995;3;Restaurant /Cafe;REAL;1676;Gastronomie
1995;4;Restaurant /Cafe;REAL;1762;Gastronomie
1995;5;Restaurant /Cafe;REAL;1916;Gastronomie
1995;6;Restaurant /Cafe;REAL;1858;Gastronomie
1995;7;Restaurant /Cafe;REAL;1911;Gastronomie
1995;8;Restaurant /Cafe;REAL;1879;Gastronomie
1995;9;Restaurant /Cafe;REAL;1824;Gastronomie
1995;10;Restaurant /Cafe;REAL;1831;Gastronomie
1995;11;Restaurant /Cafe;REAL;164;Gastronomie
1995;12;Restaurant /Cafe;REAL;1828;Gastronomie
1995;1;Caterer;REAL;919;Gastronomie
1995;2;Caterer;REAL;899;Gastronomie
1995;3;Caterer;REAL;103;Gastronomie
1995;4;Caterer;REAL;961;Gastronomie
1995;5;Caterer;REAL;1049;Gastronomie
1995;6;Caterer;REAL;1043;Gastronomie
1995;7;Caterer;REAL;981;Gastronomie
1995;8;Caterer;REAL;994;Gastronomie
1995;9;Caterer;REAL;103;Gastronomie
1995;10;Caterer;REAL;1016;Gastronomie
1995;11;Caterer;REAL;1049;Gastronomie
1995;12;Caterer;REAL;966;Gastronomie
1995;1;Bars;REAL;224;Gastronomie
1995;2;Bars;REAL;233;Gastronomie
1995;3;Bars;REAL;2323;Gastronomie
1995;4;Bars;REAL;2427;Gastronomie
1995;5;Bars;REAL;253;Gastronomie
1995;6;Bars;REAL;2511;Gastronomie
1995;7;Bars;REAL;2404;Gastronomie
1995;8;Bars;REAL;2416;Gastronomie
1995;9;Bars;REAL;2565;Gastronomie
1995;10;Bars;REAL;2482;Gastronomie
1995;11;Bars;REAL;233;Gastronomie
1995;12;Bars;REAL;2572;Gastronomie
1996;1;Hotels;REAL;886;Beherbergung
1996;2;Hotels;REAL;948;Beherbergung
1996;3;Hotels;REAL;1093;Beherbergung
1996;4;Hotels;REAL;1107;Beherbergung
1996;5;Hotels;REAL;1318;Beherbergung
1996;6;Hotels;REAL;1244;Beherbergung
1996;7;Hotels;REAL;1137;Beherbergung
1996;8;Hotels;REAL;1212;Beherbergung
1996;9;Hotels;REAL;1395;Beherbergung
1996;10;Hotels;REAL;1334;Beherbergung
1996;11;Hotels;REAL;1051;Beherbergung
1996;12;Hotels;REAL;1063;Beherbergung
1996;1;Ferienunterkünfte;REAL;855;Beherbergung
1996;2;Ferienunterkünfte;REAL;951;Beherbergung
1996;3;Ferienunterkünfte;REAL;120;Beherbergung
1996;4;Ferienunterkünfte;REAL;1363;Beherbergung
1996;5;Ferienunterkünfte;REAL;156;Beherbergung
1996;6;Ferienunterkünfte;REAL;1821;Beherbergung
1996;7;Ferienunterkünfte;REAL;1994;Beherbergung
1996;8;Ferienunterkünfte;REAL;1861;Beherbergung
1996;9;Ferienunterkünfte;REAL;1716;Beherbergung
1996;10;Ferienunterkünfte;REAL;1499;Beherbergung
1996;11;Ferienunterkünfte;REAL;811;Beherbergung
1996;12;Ferienunterkünfte;REAL;912;Beherbergung
1996;1;Campingplätze;REAL;767;Beherbergung
1996;2;Campingplätze;REAL;622;Beherbergung
1996;3;Campingplätze;REAL;662;Beherbergung
1996;4;Campingplätze;REAL;1001;Beherbergung
1996;5;Campingplätze;REAL;793;Beherbergung
1996;6;Campingplätze;REAL;762;Beherbergung
1996;7;Campingplätze;REAL;1067;Beherbergung
1996;8;Campingplätze;REAL;1006;Beherbergung
1996;9;Campingplätze;REAL;649;Beherbergung
1996;10;Campingplätze;REAL;552;Beherbergung
1996;11;Campingplätze;REAL;379;Beherbergung
1996;12;Campingplätze;REAL;389;Beherbergung
1996;1;Restaurant /Cafe;REAL;1462;Gastronomie
1996;2;Restaurant /Cafe;REAL;1465;Gastronomie
1996;3;Restaurant /Cafe;REAL;1675;Gastronomie
1996;4;Restaurant /Cafe;REAL;1714;Gastronomie
1996;5;Restaurant /Cafe;REAL;1838;Gastronomie
1996;6;Restaurant /Cafe;REAL;1764;Gastronomie
1996;7;Restaurant /Cafe;REAL;1841;Gastronomie
1996;8;Restaurant /Cafe;REAL;1839;Gastronomie
1996;9;Restaurant /Cafe;REAL;1734;Gastronomie
1996;10;Restaurant /Cafe;REAL;1741;Gastronomie
1996;11;Restaurant /Cafe;REAL;1577;Gastronomie
1996;12;Restaurant /Cafe;REAL;1746;Gastronomie
1996;1;Caterer;REAL;905;Gastronomie
1996;2;Caterer;REAL;901;Gastronomie
1996;3;Caterer;REAL;978;Gastronomie
1996;4;Caterer;REAL;926;Gastronomie
1996;5;Caterer;REAL;974;Gastronomie
1996;6;Caterer;REAL;965;Gastronomie
1996;7;Caterer;REAL;941;Gastronomie
1996;8;Caterer;REAL;935;Gastronomie
1996;9;Caterer;REAL;998;Gastronomie
1996;10;Caterer;REAL;1022;Gastronomie
1996;11;Caterer;REAL;994;Gastronomie
1996;12;Caterer;REAL;928;Gastronomie
1996;1;Bars;REAL;2191;Gastronomie
1996;2;Bars;REAL;2262;Gastronomie
1996;3;Bars;REAL;240;Gastronomie
1996;4;Bars;REAL;2427;Gastronomie
1996;5;Bars;REAL;2522;Gastronomie
1996;6;Bars;REAL;2368;Gastronomie
1996;7;Bars;REAL;2292;Gastronomie
1996;8;Bars;REAL;240;Gastronomie
1996;9;Bars;REAL;2385;Gastronomie
1996;10;Bars;REAL;2495;Gastronomie
1996;11;Bars;REAL;2245;Gastronomie
1996;12;Bars;REAL;2458;Gastronomie
1997;1;Hotels;REAL;883;Beherbergung
1997;2;Hotels;REAL;899;Beherbergung
1997;3;Hotels;REAL;1046;Beherbergung
1997;4;Hotels;REAL;1088;Beherbergung
1997;5;Hotels;REAL;125;Beherbergung
1997;6;Hotels;REAL;1255;Beherbergung
1997;7;Hotels;REAL;111;Beherbergung
1997;8;Hotels;REAL;1199;Beherbergung
1997;9;Hotels;REAL;1417;Beherbergung
1997;10;Hotels;REAL;1338;Beherbergung
1997;11;Hotels;REAL;1036;Beherbergung
1997;12;Hotels;REAL;1074;Beherbergung
1997;1;Ferienunterkünfte;REAL;895;Beherbergung
1997;2;Ferienunterkünfte;REAL;923;Beherbergung
1997;3;Ferienunterkünfte;REAL;1101;Beherbergung
1997;4;Ferienunterkünfte;REAL;1209;Beherbergung
1997;5;Ferienunterkünfte;REAL;1529;Beherbergung
1997;6;Ferienunterkünfte;REAL;1588;Beherbergung
1997;7;Ferienunterkünfte;REAL;1746;Beherbergung
1997;8;Ferienunterkünfte;REAL;1823;Beherbergung
1997;9;Ferienunterkünfte;REAL;1554;Beherbergung
1997;10;Ferienunterkünfte;REAL;1421;Beherbergung
1997;11;Ferienunterkünfte;REAL;743;Beherbergung
1997;12;Ferienunterkünfte;REAL;853;Beherbergung
1997;1;Campingplätze;REAL;669;Beherbergung
1997;2;Campingplätze;REAL;581;Beherbergung
1997;3;Campingplätze;REAL;668;Beherbergung
1997;4;Campingplätze;REAL;1012;Beherbergung
1997;5;Campingplätze;REAL;963;Beherbergung
1997;6;Campingplätze;REAL;68;Beherbergung
1997;7;Campingplätze;REAL;1018;Beherbergung
1997;8;Campingplätze;REAL;114;Beherbergung
1997;9;Campingplätze;REAL;799;Beherbergung
1997;10;Campingplätze;REAL;56;Beherbergung
1997;11;Campingplätze;REAL;334;Beherbergung
1997;12;Campingplätze;REAL;437;Beherbergung
1997;1;Restaurant /Cafe;REAL;1413;Gastronomie
1997;2;Restaurant /Cafe;REAL;1408;Gastronomie
1997;3;Restaurant /Cafe;REAL;1634;Gastronomie
1997;4;Restaurant /Cafe;REAL;1613;Gastronomie
1997;5;Restaurant /Cafe;REAL;1845;Gastronomie
1997;6;Restaurant /Cafe;REAL;1721;Gastronomie
1997;7;Restaurant /Cafe;REAL;1788;Gastronomie
1997;8;Restaurant /Cafe;REAL;1814;Gastronomie
1997;9;Restaurant /Cafe;REAL;1741;Gastronomie
1997;10;Restaurant /Cafe;REAL;1698;Gastronomie
1997;11;Restaurant /Cafe;REAL;1551;Gastronomie
1997;12;Restaurant /Cafe;REAL;1722;Gastronomie
1997;1;Caterer;REAL;927;Gastronomie
1997;2;Caterer;REAL;898;Gastronomie
1997;3;Caterer;REAL;961;Gastronomie
1997;4;Caterer;REAL;1028;Gastronomie
1997;5;Caterer;REAL;964;Gastronomie
1997;6;Caterer;REAL;104;Gastronomie
1997;7;Caterer;REAL;103;Gastronomie
1997;8;Caterer;REAL;955;Gastronomie
1997;9;Caterer;REAL;107;Gastronomie
1997;10;Caterer;REAL;1058;Gastronomie
1997;11;Caterer;REAL;996;Gastronomie
1997;12;Caterer;REAL;974;Gastronomie
1997;1;Bars;REAL;2042;Gastronomie
1997;2;Bars;REAL;2093;Gastronomie
1997;3;Bars;REAL;2251;Gastronomie
1997;4;Bars;REAL;2191;Gastronomie
1997;5;Bars;REAL;240;Gastronomie
1997;6;Bars;REAL;2195;Gastronomie
1997;7;Bars;REAL;2195;Gastronomie
1997;8;Bars;REAL;2273;Gastronomie
1997;9;Bars;REAL;221;Gastronomie
1997;10;Bars;REAL;2245;Gastronomie
1997;11;Bars;REAL;2181;Gastronomie
1997;12;Bars;REAL;239;Gastronomie
1998;1;Hotels;REAL;871;Beherbergung
1998;2;Hotels;REAL;93;Beherbergung
1998;3;Hotels;REAL;1048;Beherbergung
1998;4;Hotels;REAL;1035;Beherbergung
1998;5;Hotels;REAL;1288;Beherbergung
1998;6;Hotels;REAL;1224;Beherbergung
1998;7;Hotels;REAL;1105;Beherbergung
1998;8;Hotels;REAL;1175;Beherbergung
1998;9;Hotels;REAL;1368;Beherbergung
1998;10;Hotels;REAL;1304;Beherbergung
1998;11;Hotels;REAL;1025;Beherbergung
1998;12;Hotels;REAL;1073;Beherbergung
1998;1;Ferienunterkünfte;REAL;812;Beherbergung
1998;2;Ferienunterkünfte;REAL;849;Beherbergung
1998;3;Ferienunterkünfte;REAL;925;Beherbergung
1998;4;Ferienunterkünfte;REAL;1233;Beherbergung
1998;5;Ferienunterkünfte;REAL;1447;Beherbergung
1998;6;Ferienunterkünfte;REAL;1583;Beherbergung
1998;7;Ferienunterkünfte;REAL;1845;Beherbergung
1998;8;Ferienunterkünfte;REAL;2026;Beherbergung
1998;9;Ferienunterkünfte;REAL;1695;Beherbergung
1998;10;Ferienunterkünfte;REAL;1532;Beherbergung
1998;11;Ferienunterkünfte;REAL;785;Beherbergung
1998;12;Ferienunterkünfte;REAL;932;Beherbergung
1998;1;Campingplätze;REAL;591;Beherbergung
1998;2;Campingplätze;REAL;66;Beherbergung
1998;3;Campingplätze;REAL;702;Beherbergung
1998;4;Campingplätze;REAL;1137;Beherbergung
1998;5;Campingplätze;REAL;944;Beherbergung
1998;6;Campingplätze;REAL;69;Beherbergung
1998;7;Campingplätze;REAL;929;Beherbergung
1998;8;Campingplätze;REAL;1038;Beherbergung
1998;9;Campingplätze;REAL;684;Beherbergung
1998;10;Campingplätze;REAL;505;Beherbergung
1998;11;Campingplätze;REAL;303;Beherbergung
1998;12;Campingplätze;REAL;369;Beherbergung
1998;1;Restaurant /Cafe;REAL;1435;Gastronomie
1998;2;Restaurant /Cafe;REAL;1403;Gastronomie
1998;3;Restaurant /Cafe;REAL;155;Gastronomie
1998;4;Restaurant /Cafe;REAL;1598;Gastronomie
1998;5;Restaurant /Cafe;REAL;1766;Gastronomie
1998;6;Restaurant /Cafe;REAL;1624;Gastronomie
1998;7;Restaurant /Cafe;REAL;1691;Gastronomie
1998;8;Restaurant /Cafe;REAL;173;Gastronomie
1998;9;Restaurant /Cafe;REAL;1631;Gastronomie
1998;10;Restaurant /Cafe;REAL;1611;Gastronomie
1998;11;Restaurant /Cafe;REAL;147;Gastronomie
1998;12;Restaurant /Cafe;REAL;1679;Gastronomie
1998;1;Caterer;REAL;962;Gastronomie
1998;2;Caterer;REAL;944;Gastronomie
1998;3;Caterer;REAL;1065;Gastronomie
1998;4;Caterer;REAL;968;Gastronomie
1998;5;Caterer;REAL;1019;Gastronomie
1998;6;Caterer;REAL;1036;Gastronomie
1998;7;Caterer;REAL;1034;Gastronomie
1998;8;Caterer;REAL;948;Gastronomie
1998;9;Caterer;REAL;1083;Gastronomie
1998;10;Caterer;REAL;1071;Gastronomie
1998;11;Caterer;REAL;1066;Gastronomie
1998;12;Caterer;REAL;1026;Gastronomie
1998;1;Bars;REAL;2019;Gastronomie
1998;2;Bars;REAL;193;Gastronomie
1998;3;Bars;REAL;1988;Gastronomie
1998;4;Bars;REAL;1998;Gastronomie
1998;5;Bars;REAL;2181;Gastronomie
1998;6;Bars;REAL;1948;Gastronomie
1998;7;Bars;REAL;2101;Gastronomie
1998;8;Bars;REAL;2059;Gastronomie
1998;9;Bars;REAL;1923;Gastronomie
1998;10;Bars;REAL;205;Gastronomie
1998;11;Bars;REAL;1938;Gastronomie
1998;12;Bars;REAL;2167;Gastronomie
1999;1;Hotels;REAL;916;Beherbergung
1999;2;Hotels;REAL;934;Beherbergung
1999;3;Hotels;REAL;1062;Beherbergung
1999;4;Hotels;REAL;1055;Beherbergung
1999;5;Hotels;REAL;1274;Beherbergung
1999;6;Hotels;REAL;1216;Beherbergung
1999;7;Hotels;REAL;1133;Beherbergung
1999;8;Hotels;REAL;1183;Beherbergung
1999;9;Hotels;REAL;1396;Beherbergung
1999;10;Hotels;REAL;1329;Beherbergung
1999;11;Hotels;REAL;1097;Beherbergung
1999;12;Hotels;REAL;1118;Beherbergung
1999;1;Ferienunterkünfte;REAL;869;Beherbergung
1999;2;Ferienunterkünfte;REAL;923;Beherbergung
1999;3;Ferienunterkünfte;REAL;929;Beherbergung
1999;4;Ferienunterkünfte;REAL;114;Beherbergung
1999;5;Ferienunterkünfte;REAL;1423;Beherbergung
1999;6;Ferienunterkünfte;REAL;1533;Beherbergung
1999;7;Ferienunterkünfte;REAL;1736;Beherbergung
1999;8;Ferienunterkünfte;REAL;1869;Beherbergung
1999;9;Ferienunterkünfte;REAL;1634;Beherbergung
1999;10;Ferienunterkünfte;REAL;1448;Beherbergung
1999;11;Ferienunterkünfte;REAL;87;Beherbergung
1999;12;Ferienunterkünfte;REAL;90;Beherbergung
1999;1;Campingplätze;REAL;56;Beherbergung
1999;2;Campingplätze;REAL;60;Beherbergung
1999;3;Campingplätze;REAL;667;Beherbergung
1999;4;Campingplätze;REAL;1029;Beherbergung
1999;5;Campingplätze;REAL;938;Beherbergung
1999;6;Campingplätze;REAL;766;Beherbergung
1999;7;Campingplätze;REAL;1058;Beherbergung
1999;8;Campingplätze;REAL;1142;Beherbergung
1999;9;Campingplätze;REAL;953;Beherbergung
1999;10;Campingplätze;REAL;724;Beherbergung
1999;11;Campingplätze;REAL;461;Beherbergung
1999;12;Campingplätze;REAL;421;Beherbergung
1999;1;Restaurant /Cafe;REAL;1408;Gastronomie
1999;2;Restaurant /Cafe;REAL;1337;Gastronomie
1999;3;Restaurant /Cafe;REAL;1509;Gastronomie
1999;4;Restaurant /Cafe;REAL;1569;Gastronomie
1999;5;Restaurant /Cafe;REAL;1742;Gastronomie
1999;6;Restaurant /Cafe;REAL;1615;Gastronomie
1999;7;Restaurant /Cafe;REAL;1725;Gastronomie
1999;8;Restaurant /Cafe;REAL;1706;Gastronomie
1999;9;Restaurant /Cafe;REAL;1666;Gastronomie
1999;10;Restaurant /Cafe;REAL;1636;Gastronomie
1999;11;Restaurant /Cafe;REAL;1483;Gastronomie
1999;12;Restaurant /Cafe;REAL;1669;Gastronomie
1999;1;Caterer;REAL;908;Gastronomie
1999;2;Caterer;REAL;927;Gastronomie
1999;3;Caterer;REAL;1038;Gastronomie
1999;4;Caterer;REAL;962;Gastronomie
